0.26	3.38
0.35	3.49
0.45	3.12
0.56	3.37
0.65	3.08
0.75	3.39
0.86	3.52
0.95	3.22
1.05	3.34
1.16	3.58
1.25	3.56
1.35	3.44
1.46	2.88
1.55	3.17
1.76	3.36
1.85	3.37
1.95	3.17
2.06	2.42
2.15	2.39
2.25	2.45
2.36	2.92
2.45	2.66
2.55	2.37
2.66	2.48
2.75	2.39
2.85	2.63
2.96	2.46
3.05	2.47
3.15	2.41
3.26	2.64
3.35	2.54
3.45	2.24
3.56	2.5
3.65	2.63
3.75	2.73
3.86	2.48
3.95	2.45
4.05	2.59
4.16	2.47
4.25	2.4
4.35	2.58
4.45	2.4
4.55	2.23
4.65	2.34
4.76	2.42
4.85	2.5
4.95	2.42
5.06	2.59
5.15	2.51
5.25	2.53
5.36	2.48
5.45	2.36
5.55	2.29
5.66	2.27
5.75	2.59
5.85	2.25
5.96	2.3
6.05	2.64
6.15	2.61
6.26	2.57
6.35	2.55
6.45	2.49
6.56	2.31
6.65	2.63
6.75	2.58
6.86	2.75
6.95	2.7
7.05	2.56
7.15	2.47
7.26	2.54
7.35	2.39
7.45	2.38
7.56	2.64
7.65	2.57
7.75	2.41
7.86	2.66
7.95	2.74
8.05	2.42
8.15	2.52
8.25	2.76
8.35	2.84
8.46	2.58
8.55	2.72
8.65	2.6
8.76	2.46
8.85	2.41
8.95	2.43
9.05	2.88
9.15	2.72
9.25	2.53
9.35	2.74
9.45	2.43
9.55	2.52
9.65	2.69
9.75	2.62
9.85	2.68
9.95	2.54
10.05	2.59
10.15	2.63
10.25	2.59
10.35	2.64
10.45	2.82
10.55	2.38
10.65	2.4
10.75	2.54
10.85	2.5
10.95	2.39
11.05	2.51
11.15	2.62
11.25	2.4
11.35	2.95
11.45	3.07
11.55	2.53
11.65	2.6
11.75	2.82
11.85	2.59
11.95	2.82
12.05	3.06
12.15	2.83
12.25	2.62
12.35	2.63
12.45	2.82
12.55	2.84
12.65	2.46
12.75	2.35
12.85	2.36
12.96	2.71
13.05	2.71
13.15	2.74
13.26	2.69
13.35	2.67
13.45	2.55
13.55	2.65
13.65	2.5
13.75	2.61
13.86	2.69
13.95	2.46
14.05	2.4
14.15	2.49
14.25	2.33
14.36	2.46
14.45	2.69
14.55	2.28
14.66	2.42
14.75	2.41
14.85	2.42
14.96	2.78
15.05	2.72
15.15	2.58
15.26	2.6
15.35	2.72
15.45	2.62
15.56	2.9
15.65	3.03
15.75	2.84
15.86	2.75
15.95	2.66
16.05	2.65
16.16	2.46
16.25	2.83
16.35	2.77
16.46	2.65
16.55	2.59
16.65	2.78
16.76	2.95
16.85	3.07
16.95	2.73
17.06	2.79
17.15	3.28
17.25	2.71
17.36	3.15
17.45	3.26
17.55	3.38
17.66	2.79
17.75	2.95
17.85	3
17.96	2.65
18.05	2.75
18.15	2.89
18.26	3.08
18.35	3.12
18.45	3.16
18.56	2.97
18.65	3.36
18.75	3.34
18.86	3.14
18.95	2.97
19.05	3.1
19.15	2.8
19.26	3.09
19.35	2.6
19.45	2.85
19.56	2.63
19.65	2.57
19.75	2.64
19.86	2.72
19.95	3.25
20.05	2.85
20.17	3.13
20.25	2.65
20.35	2.63
20.46	3.04
20.55	2.71
20.65	2.59
20.76	3.01
20.85	3.31
20.95	2.77
21.06	2.88
21.15	3.03
21.25	2.91
21.36	3.19
21.45	3.29
21.55	3.43
21.65	3.16
21.75	3.27
21.85	3.03
21.95	3.46
22.05	3.38
22.15	3.28
22.25	3.2
22.35	3.5
22.45	3.45
22.55	3.18
22.65	3.49
22.75	3.43
22.85	3.27
22.95	3.16
23.05	3.02
23.16	2.85
23.25	2.71
23.35	2.9
23.46	2.91
23.55	2.87
23.65	2.69
23.76	2.98
23.85	3.52
23.95	3.65
24.06	3.43
24.15	3.25
24.25	3.59
24.35	3.81
24.45	3.79
24.55	3.51
24.66	3.49
24.75	3.74
24.86	3.45
24.95	3.59
25.05	3.04
25.16	3.14
25.25	3.31
25.35	3.26
25.45	3.36
25.55	2.95
25.65	2.82
25.76	2.84
25.84	2.98
25.95	2.81
26.05	2.65
26.15	2.59
26.25	2.58
26.35	2.54
26.45	2.5
26.55	2.6
26.65	2.82
26.75	2.81
26.85	2.82
26.95	2.96
27.05	2.96
27.15	2.87
27.25	2.62
27.34	2.94
27.45	2.97
27.55	2.56
27.65	2.68
27.75	2.8
27.85	2.55
27.95	2.55
28.05	2.84
28.15	2.72
